date,open,high,low,close,adj close,first_diff,pc_change,year,month,day,day_of_week
2000-11-09,1409.280029,1409.280029,1369.680054,1400.140015,1400.140015,-9.140014000000065,-0.6485591090427678,2000,11,9,3
2000-11-10,1400.140015,1400.140015,1365.969971,1365.97998,1365.97998,-34.16003499999988,-2.439758498009925,2000,11,10,4
2000-11-13,1365.97998,1365.97998,1328.619995,1351.26001,1351.26001,-14.719970000000103,-1.0776124259156528,2000,11,13,0
2000-11-14,1351.26001,1390.060059,1351.26001,1382.949951,1382.949951,31.68994100000009,2.345214153122166,2000,11,14,1
2000-11-15,1382.949951,1395.959961,1374.75,1389.810059,1389.810059,6.860107999999855,0.4960488985909617,2000,11,15,2
2000-11-16,1389.810059,1394.76001,1370.390015,1372.319946,1372.319946,-17.490112999999837,-1.2584534761954758,2000,11,16,3
2000-11-17,1372.319946,1384.849976,1355.550049,1367.719971,1367.719971,-4.599975000000086,-0.335196978912089,2000,11,17,4
2000-11-20,1367.719971,1367.719971,1341.670044,1342.619995,1342.619995,-25.09997599999997,-1.835169225587041,2000,11,20,0
2000-11-21,1342.619995,1355.869995,1333.619995,1347.349976,1347.349976,4.7299809999999525,0.35229484274141853,2000,11,21,1
2000-11-22,1347.349976,1347.349976,1321.890015,1322.359985,1322.359985,-24.989990999999918,-1.8547512854967363,2000,11,22,2
2000-11-24,1322.359985,1343.829956,1322.359985,1341.77002,1341.77002,19.41003499999988,1.4678329063322337,2000,11,24,4
2000-11-27,1341.77002,1362.5,1341.77002,1348.969971,1348.969971,7.1999510000000555,0.5366009742861833,2000,11,27,0
2000-11-28,1348.969971,1358.810059,1334.969971,1336.089966,1336.089966,-12.880004999999983,-0.9548029442384087,2000,11,28,1
2000-11-29,1336.089966,1352.380005,1329.280029,1341.930054,1341.930054,5.840087999999923,0.43710290089851167,2000,11,29,2
2000-11-30,1341.910034,1341.910034,1294.900024,1314.949951,1314.949951,-26.980102999999872,-2.0105446568975838,2000,11,30,3
2000-12-01,1314.949951,1334.670044,1307.02002,1315.22998,1315.22998,0.2800290000000132,0.021295791508046946,2000,12,1,4
2000-12-04,1315.180054,1332.060059,1310.22998,1324.969971,1324.969971,9.739990999999918,0.7405542109068852,2000,12,4,0
2000-12-05,1324.969971,1376.560059,1324.969971,1376.540039,1376.540039,51.57006799999999,3.8921688135375776,2000,12,5,1
2000-12-06,1376.540039,1376.540039,1346.150024,1351.459961,1351.459961,-25.080077999999958,-1.8219650202270565,2000,12,6,2
2000-12-07,1351.459961,1353.5,1339.26001,1343.550049,1343.550049,-7.909912000000077,-0.5852864478609665,2000,12,7,3
2000-12-08,1343.550049,1380.329956,1343.550049,1369.890015,1369.890015,26.339966000000004,1.9604752364532185,2000,12,8,4
2000-12-11,1369.890015,1389.050049,1364.140015,1380.199951,1380.199951,10.309936000000107,0.7526104933321953,2000,12,11,0
2000-12-12,1380.199951,1380.27002,1370.27002,1371.180054,1371.180054,-9.019897000000128,-0.6535210346489961,2000,12,12,1
2000-12-13,1371.180054,1385.819946,1358.47998,1359.98999,1359.98999,-11.190063999999893,-0.8160900508548341,2000,12,13,2
2000-12-14,1359.98999,1359.98999,1340.47998,1340.930054,1340.930054,-19.059936000000107,-1.4014761976299583,2000,12,14,3
2000-12-15,1340.930054,1340.930054,1305.380005,1312.150024,1312.150024,-28.780029999999897,-2.146273768281126,2000,12,15,4
2000-12-18,1312.150024,1332.319946,1312.150024,1322.73999,1322.73999,10.589966000000004,0.8070697562247764,2000,12,18,0
2000-12-19,1322.959961,1346.439941,1305.199951,1305.599976,1305.599976,-17.140014000000065,-1.29579616021136,2000,12,19,1
2000-12-20,1305.599976,1305.599976,1261.160034,1264.73999,1264.73999,-40.859985999999935,-3.129594573460681,2000,12,20,2
2000-12-21,1264.73999,1285.310059,1254.069946,1274.859985,1274.859985,10.119995000000017,0.8001640716682079,2000,12,21,3
2000-12-22,1274.859985,1305.969971,1274.859985,1305.949951,1305.949951,31.089966000000004,2.4386965130135385,2000,12,22,4
2000-12-26,1305.969971,1315.939941,1301.640015,1315.189941,1315.189941,9.239990000000034,0.7075301770121278,2000,12,26,1
2000-12-27,1315.189941,1332.030029,1310.959961,1328.920044,1328.920044,13.730102999999872,1.0439635045840001,2000,12,27,2
2000-12-28,1328.920044,1335.930054,1325.780029,1334.219971,1334.219971,5.299927000000025,0.3988145881258065,2000,12,28,3
2000-12-29,1334.219971,1340.099976,1317.51001,1320.280029,1320.280029,-13.939941999999974,-1.0448008801391295,2000,12,29,4
2001-01-02,1320.280029,1320.280029,1276.050049,1283.27002,1283.27002,-37.01000900000008,-2.8031938821366564,2001,1,2,1
2001-01-03,1283.27002,1347.76001,1274.619995,1347.560059,1347.560059,64.29003899999998,5.009860590368964,2001,1,3,2
2001-01-04,1347.560059,1350.23999,1329.140015,1333.339966,1333.339966,-14.220092999999906,-1.0552474381403387,2001,1,4,3
2001-01-05,1333.339966,1334.77002,1294.949951,1298.349976,1298.349976,-34.989990000000034,-2.624236195737051,2001,1,5,4
2001-01-08,1298.349976,1298.349976,1276.290039,1295.859985,1295.859985,-2.489990999999918,-0.19178118735528882,2001,1,8,0
2001-01-09,1295.859985,1311.719971,1295.140015,1300.800049,1300.800049,4.940063999999893,0.38121896325087334,2001,1,9,1
2001-01-10,1300.800049,1313.76001,1287.280029,1313.27002,1313.27002,12.469970999999987,0.9586385708999945,2001,1,10,2
2001-01-11,1313.27002,1332.189941,1309.719971,1326.819946,1326.819946,13.549926000000141,1.031769993500653,2001,1,11,3
2001-01-12,1326.819946,1333.209961,1311.589966,1318.550049,1318.550049,-8.269897000000128,-0.6232870575191174,2001,1,12,4
2001-01-16,1318.319946,1327.810059,1313.329956,1326.650024,1326.650024,8.099975000000086,0.6143092563034136,2001,1,16,1
2001-01-17,1326.650024,1346.920044,1325.410034,1329.469971,1329.469971,2.8199469999999565,0.21256148562056598,2001,1,17,2
2001-01-18,1329.890015,1352.709961,1327.410034,1347.969971,1347.969971,18.5,1.391531994219064,2001,1,18,3
2001-01-19,1347.969971,1354.550049,1336.73999,1342.540039,1342.540039,-5.429932000000008,-0.4028229201553879,2001,1,19,4
2001-01-22,1342.540039,1353.619995,1333.839966,1342.900024,1342.900024,0.3599850000000515,0.026813725441532377,2001,1,22,0
2001-01-23,1342.900024,1362.900024,1339.630005,1360.400024,1360.400024,17.5,1.3031498761816973,2001,1,23,1
2001-01-24,1360.400024,1369.75,1357.280029,1364.300049,1364.300049,3.900024999999914,0.2866822207583164,2001,1,24,2
2001-01-25,1364.300049,1367.349976,1354.630005,1357.51001,1357.51001,-6.790038999999979,-0.4976939643868583,2001,1,25,3
2001-01-26,1357.51001,1357.51001,1342.75,1354.949951,1354.949951,-2.56005899999991,-0.18858490774590342,2001,1,26,4
2001-01-29,1354.920044,1365.540039,1350.359985,1364.170044,1364.170044,9.220092999999906,0.6804748022755547,2001,1,29,0
2001-01-30,1364.170044,1375.680054,1356.199951,1373.72998,1373.72998,9.559936000000107,0.7007877091310899,2001,1,30,1
2001-01-31,1373.72998,1383.369995,1364.660034,1366.01001,1366.01001,-7.719970000000103,-0.561971429057706,2001,1,31,2
2001-02-01,1366.01001,1373.5,1359.339966,1373.469971,1373.469971,7.459961000000021,0.5461132016155501,2001,2,1,3
2001-02-02,1373.469971,1376.380005,1348.719971,1349.469971,1349.469971,-24.0,-1.7473989607887819,2001,2,2,4
2001-02-05,1349.469971,1354.560059,1344.47998,1354.310059,1354.310059,4.840087999999923,0.3586658542993115,2001,2,5,0
2001-02-06,1354.310059,1363.550049,1350.040039,1352.26001,1352.26001,-2.0500489999999445,-0.15137220508527616,2001,2,6,1
2001-02-07,1352.26001,1352.26001,1334.26001,1340.890015,1340.890015,-11.369995000000017,-0.8408142602693736,2001,2,7,2
2001-02-08,1341.099976,1350.319946,1332.420044,1332.530029,1332.530029,-8.359985999999935,-0.6234654525337779,2001,2,8,3
2001-02-09,1332.530029,1332.530029,1309.97998,1314.76001,1314.76001,-17.770019000000048,-1.3335548628000238,2001,2,9,4
2001-02-12,1314.76001,1330.959961,1313.640015,1330.310059,1330.310059,15.550048999999944,1.182729082245193,2001,2,12,0
2001-02-13,1330.310059,1336.619995,1317.51001,1318.800049,1318.800049,-11.510009999999966,-0.8652125812423028,2001,2,13,1
2001-02-14,1318.800049,1320.72998,1304.719971,1315.920044,1315.920044,-2.880004999999983,-0.21838071678749182,2001,2,14,2
2001-02-15,1315.920044,1331.290039,1315.920044,1326.609985,1326.609985,10.68994100000009,0.8123549032284627,2001,2,15,3
2001-02-16,1326.609985,1326.609985,1293.180054,1301.530029,1301.530029,-25.07995600000004,-1.8905297173682944,2001,2,16,4
2001-02-20,1301.530029,1307.160034,1278.439941,1278.939941,1278.939941,-22.590087999999923,-1.7356563042465134,2001,2,20,1
2001-02-21,1278.939941,1282.969971,1253.160034,1255.27002,1255.27002,-23.66992100000016,-1.8507453118942196,2001,2,21,2
2001-02-22,1255.27002,1259.939941,1228.329956,1252.819946,1252.819946,-2.4500739999998586,-0.19518302524264008,2001,2,22,3
2001-02-23,1252.819946,1252.819946,1215.439941,1245.859985,1245.859985,-6.959961000000021,-0.5555435976432044,2001,2,23,4
2001-02-26,1245.859985,1267.689941,1241.709961,1267.650024,1267.650024,21.79003899999998,1.7489958151276408,2001,2,26,0
2001-02-27,1267.650024,1272.76001,1252.26001,1257.939941,1257.939941,-9.71008299999994,-0.7659908347069089,2001,2,27,1
2001-02-28,1257.939941,1263.469971,1229.650024,1239.939941,1239.939941,-18.0,-1.4309109213664795,2001,2,28,2
2001-03-01,1239.939941,1241.359985,1214.5,1241.22998,1241.22998,1.2900389999999788,0.10404044239107346,2001,3,1,3
2001-03-02,1241.22998,1251.01001,1219.73999,1234.180054,1234.180054,-7.049926000000141,-0.5679790299618848,2001,3,2,4
2001-03-05,1234.180054,1242.550049,1234.040039,1241.410034,1241.410034,7.229980000000069,0.5858124166378875,2001,3,5,0
2001-03-06,1241.410034,1267.420044,1241.410034,1253.800049,1253.800049,12.390014999999948,0.9980598400737506,2001,3,6,1
2001-03-07,1253.800049,1263.859985,1253.800049,1261.890015,1261.890015,8.089966000000004,0.6452357380630547,2001,3,7,2
2001-03-08,1261.890015,1266.5,1257.599976,1264.73999,1264.73999,2.849975000000086,0.22584971480261729,2001,3,8,3
2001-03-09,1264.73999,1264.73999,1228.420044,1233.420044,1233.420044,-31.319946000000073,-2.47639406104333,2001,3,9,4
2001-03-12,1233.420044,1233.420044,1176.780029,1180.160034,1180.160034,-53.260009999999966,-4.318075602799265,2001,3,12,0
2001-03-13,1180.160034,1197.829956,1171.5,1197.660034,1197.660034,17.5,1.4828497403598817,2001,3,13,1
2001-03-14,1197.660034,1197.660034,1155.349976,1166.709961,1166.709961,-30.950072999999975,-2.5842118899660926,2001,3,14,2
2001-03-15,1166.709961,1182.040039,1166.709961,1173.560059,1173.560059,6.850097999999889,0.5871294691037532,2001,3,15,3
2001-03-16,1173.560059,1173.560059,1148.640015,1150.530029,1150.530029,-23.030029999999897,-1.962407447610648,2001,3,16,4
2001-03-19,1150.530029,1173.5,1147.180054,1170.810059,1170.810059,20.280029999999897,1.7626684648662794,2001,3,19,0
2001-03-20,1170.810059,1180.560059,1142.189941,1142.619995,1142.619995,-28.190063999999893,-2.4077401610366533,2001,3,20,1
2001-03-21,1142.619995,1149.390015,1118.73999,1122.140015,1122.140015,-20.47998000000007,-1.7923701746528686,2001,3,21,2
2001-03-22,1122.140015,1124.27002,1081.189941,1117.579956,1117.579956,-4.56005899999991,-0.40637165942254416,2001,3,22,3
2001-03-23,1117.579956,1141.829956,1117.579956,1139.829956,1139.829956,22.25,1.9909090066035473,2001,3,23,4
2001-03-26,1139.829956,1160.02002,1139.829956,1152.689941,1152.689941,12.859985000000052,1.1282371490857646,2001,3,26,0
2001-03-27,1152.689941,1183.349976,1150.959961,1182.170044,1182.170044,29.480102999999872,2.5575050107945696,2001,3,27,1
2001-03-28,1182.170044,1182.170044,1147.829956,1153.290039,1153.290039,-28.880004999999983,-2.442965387811835,2001,3,28,2
2001-03-29,1153.290039,1161.689941,1136.26001,1147.949951,1147.949951,-5.340087999999923,-0.4630307918578991,2001,3,29,3
2001-03-30,1147.949951,1162.800049,1143.829956,1160.329956,1160.329956,12.380004999999983,1.0784446647012391,2001,3,30,4
2001-04-02,1160.329956,1169.51001,1137.51001,1145.869995,1145.869995,-14.459961000000021,-1.2461938886631718,2001,4,2,0
2001-04-03,1145.869995,1145.869995,1100.189941,1106.459961,1106.459961,-39.410033999999996,-3.4393111061434167,2001,4,3,1
2001-04-04,1106.459961,1117.5,1091.98999,1103.25,1103.25,-3.209961000000021,-0.2901109044288308,2001,4,4,2
2001-04-05,1103.25,1151.469971,1103.25,1151.439941,1151.439941,48.18994100000009,4.367998277815555,2001,4,5,3
2001-04-06,1151.439941,1151.439941,1119.290039,1128.430054,1128.430054,-23.009887000000163,-1.9983575504612605,2001,4,6,4
2001-04-09,1128.430054,1146.130005,1126.380005,1137.589966,1137.589966,9.159912000000077,0.8117394576234949,2001,4,9,0
2001-04-10,1137.589966,1173.920044,1137.589966,1168.380005,1168.380005,30.79003899999998,2.7066025475122713,2001,4,10,1
2001-04-11,1168.380005,1182.23999,1160.26001,1165.890015,1165.890015,-2.4899900000000343,-0.21311473915544,2001,4,11,2
2001-04-12,1165.890015,1183.51001,1157.72998,1183.5,1183.5,17.60998500000005,1.510432782975668,2001,4,12,3
2001-04-16,1183.5,1184.640015,1167.380005,1179.680054,1179.680054,-3.8199460000000727,-0.3227668779045234,2001,4,16,0
2001-04-17,1179.680054,1192.25,1168.900024,1191.810059,1191.810059,12.130004999999983,1.0282453245581413,2001,4,17,1
2001-04-18,1191.810059,1248.420044,1191.810059,1238.160034,1238.160034,46.349975000000086,3.8890404263654643,2001,4,18,2
2001-04-19,1238.160034,1253.709961,1233.390015,1253.689941,1253.689941,15.529907000000094,1.2542729997372826,2001,4,19,3
2001-04-20,1253.699951,1253.699951,1234.410034,1242.97998,1242.97998,-10.709961000000021,-0.8542751002259208,2001,4,20,4
2001-04-23,1242.97998,1242.97998,1217.469971,1224.359985,1224.359985,-18.619995000000017,-1.4980124619545343,2001,4,23,0
2001-04-24,1224.359985,1233.540039,1208.890015,1209.469971,1209.469971,-14.890014000000065,-1.2161467364518619,2001,4,24,1
2001-04-25,1209.469971,1232.359985,1207.380005,1228.75,1228.75,19.280029000000013,1.5940891020269854,2001,4,25,2
2001-04-26,1228.75,1248.300049,1228.75,1234.52002,1234.52002,5.770019999999931,0.46958453713121795,2001,4,26,3
2001-04-27,1234.52002,1253.069946,1234.52002,1253.050049,1253.050049,18.530029000000013,1.50099056311781,2001,4,27,4
2001-04-30,1253.050049,1269.300049,1243.98999,1249.459961,1249.459961,-3.5900879999999233,-0.2865079493724165,2001,4,30,0
2001-05-01,1249.459961,1266.469971,1243.550049,1266.439941,1266.439941,16.97998000000007,1.358985524146794,2001,5,1,1
2001-05-02,1266.439941,1272.930054,1257.699951,1267.430054,1267.430054,0.9901129999998375,0.07818080968118313,2001,5,2,2
2001-05-03,1267.430054,1267.430054,1239.880005,1248.579956,1248.579956,-18.85009799999989,-1.4872692927320963,2001,5,3,3
2001-05-04,1248.579956,1267.51001,1232.0,1266.609985,1266.609985,18.030029000000013,1.4440428034550257,2001,5,4,4
2001-05-07,1266.609985,1270.0,1259.189941,1263.51001,1263.51001,-3.099975000000086,-0.24474582047449012,2001,5,7,0
2001-05-08,1266.709961,1267.01001,1253.0,1261.199951,1261.199951,-2.31005899999991,-0.18282870588416378,2001,5,8,1
2001-05-09,1261.199951,1261.650024,1247.829956,1255.540039,1255.540039,-5.659912000000077,-0.44877198064529056,2001,5,9,2
2001-05-10,1255.540039,1268.140015,1254.560059,1255.180054,1255.180054,-0.3599850000000515,-0.028671726015749854,2001,5,10,3
2001-05-11,1255.180054,1259.839966,1240.790039,1245.670044,1245.670044,-9.510009999999966,-0.7576610200021539,2001,5,11,4
2001-05-14,1245.670044,1249.680054,1241.02002,1248.920044,1248.920044,3.25,0.26090376144582983,2001,5,14,0
2001-05-15,1248.920044,1257.449951,1245.359985,1249.439941,1249.439941,0.5198970000001282,0.04162772488902622,2001,5,15,1
2001-05-16,1249.439941,1286.390015,1243.02002,1284.98999,1284.98999,35.550048999999944,2.845278739172308,2001,5,16,2
2001-05-17,1284.98999,1296.47998,1282.650024,1288.48999,1288.48999,3.5,0.2723756626306528,2001,5,17,3
2001-05-18,1288.48999,1292.060059,1281.150024,1291.959961,1291.959961,3.469970999999987,0.26930523534762774,2001,5,18,4
2001-05-21,1291.959961,1312.949951,1287.869995,1312.829956,1312.829956,20.869995000000017,1.6153747507659855,2001,5,21,0
2001-05-22,1312.829956,1315.930054,1306.890015,1309.380005,1309.380005,-3.4499510000000555,-0.26278734608643495,2001,5,22,1
2001-05-23,1309.380005,1309.380005,1288.699951,1289.050049,1289.050049,-20.32995600000004,-1.5526398694319488,2001,5,23,2
2001-05-24,1289.050049,1295.040039,1281.219971,1293.170044,1293.170044,4.119995000000017,0.3196148204793303,2001,5,24,3
2001-05-25,1293.170044,1293.170044,1276.420044,1277.890015,1277.890015,-15.280029000000013,-1.1815947230525259,2001,5,25,4
2001-05-29,1277.890015,1278.420044,1265.410034,1267.930054,1267.930054,-9.959961000000021,-0.7794067473013366,2001,5,29,1
2001-05-30,1267.930054,1267.930054,1245.959961,1248.079956,1248.079956,-19.85009799999989,-1.5655515016288035,2001,5,30,2
2001-05-31,1248.079956,1261.910034,1248.069946,1255.819946,1255.819946,7.739990000000034,0.6201517749556684,2001,5,31,3
2001-06-01,1255.819946,1265.339966,1246.880005,1260.670044,1260.670044,4.850097999999889,0.38620966448639216,2001,6,1,4
2001-06-04,1260.670044,1267.170044,1256.359985,1267.109985,1267.109985,6.43994100000009,0.5108347763675525,2001,6,4,0
2001-06-05,1267.109985,1286.619995,1267.109985,1283.569946,1283.569946,16.45996100000002,1.299015965058481,2001,6,5,1
2001-06-06,1283.569946,1283.849976,1269.01001,1270.030029,1270.030029,-13.53991700000006,-1.0548639785618708,2001,6,6,2
2001-06-07,1270.030029,1277.079956,1265.079956,1276.959961,1276.959961,6.929932000000008,0.5456510351536048,2001,6,7,3
2001-06-08,1276.959961,1277.109985,1259.98999,1264.959961,1264.959961,-12.0,-0.9397318918756614,2001,6,8,4
2001-06-11,1264.959961,1264.959961,1249.22998,1254.390015,1254.390015,-10.569946000000073,-0.8355953015022011,2001,6,11,0
2001-06-12,1254.390015,1261.0,1235.75,1255.849976,1255.849976,1.4599610000000212,0.11638812351355554,2001,6,12,1
2001-06-13,1255.849976,1259.75,1241.589966,1241.599976,1241.599976,-14.25,-1.1346896741112,2001,6,13,2
2001-06-14,1241.599976,1241.599976,1218.900024,1219.869995,1219.869995,-21.729980999999952,-1.7501595860211272,2001,6,14,3
2001-06-15,1219.869995,1221.5,1203.030029,1214.359985,1214.359985,-5.510009999999966,-0.4516882965057256,2001,6,15,4
2001-06-18,1214.359985,1221.22998,1208.329956,1208.430054,1208.430054,-5.929931000000124,-0.48831739132116914,2001,6,18,0
2001-06-19,1208.430054,1226.109985,1207.709961,1212.579956,1212.579956,4.149902000000111,0.34341267715607415,2001,6,19,1
2001-06-20,1212.579956,1225.609985,1210.069946,1223.140015,1223.140015,10.56005899999991,0.8708752728219915,2001,6,20,2
2001-06-21,1223.140015,1240.23999,1220.25,1237.040039,1237.040039,13.90002400000003,1.1364213278559188,2001,6,21,3
2001-06-22,1237.040039,1237.72998,1221.410034,1225.349976,1225.349976,-11.69006300000001,-0.9450027995415611,2001,6,22,4
2001-06-25,1225.349976,1231.5,1213.599976,1218.599976,1218.599976,-6.75,-0.5508630295186778,2001,6,25,0
2001-06-26,1218.599976,1220.699951,1204.640015,1216.76001,1216.76001,-1.839966000000004,-0.15099015560787743,2001,6,26,1
2001-06-27,1216.76001,1219.920044,1207.290039,1211.069946,1211.069946,-5.690063999999893,-0.467640615506415,2001,6,27,2
2001-06-28,1211.069946,1234.439941,1211.069946,1226.199951,1226.199951,15.130004999999983,1.2493089313273975,2001,6,28,3
2001-06-29,1226.199951,1237.290039,1221.140015,1224.380005,1224.380005,-1.8199460000000727,-0.14842163372423833,2001,6,29,4
